,time,h_values,x_halley,vx_halley,y_halley,vy_halley,z_halley,vz_halley,x_jupiter,vx_jupiter,y_jupiter,vy_jupiter,z_jupiter,vz_jupiter,x_saturne,vx_saturne,y_saturne,vy_saturne,z_saturne,vz_saturne,x_terre,vx_terre,y_terre,vy_terre,z_terre,vz_terre
1145,28634417.079698246,22977.96759160664,-99743718407.93048,-10116.668924340862,337741085793.6557,-24641.98984890442,-1543029704.9793544,6883.2986519586375,232804729575.14432,14227.700775050165,-774833971346.8032,2511.597029312844,55106076003.88376,731.6769653170094,1296638913265.2524,4542.145244625219,-661119730915.2695,8659.679567379688,137249465810.97266,-169.22625715560716,63257914561.71761,-26149.12288800897,131867599771.73291,10934.232453654242,-1481799021.2942977,-3806.4501412921154
1146,28657385.655955244,22968.576256996632,-99976003763.01994,-10109.68441663403,337174823424.7947,-24665.59201292971,-1384928937.4028387,6883.401159312123,233131504316.3849,14226.369201692294,-774776232678.3375,2516.0255745731656,55122877964.40345,731.3619480900298,1296743225346.3547,4540.880168123028,-660920822998.1249,8660.324471350854,137245577387.011,-169.36015845151024,62656600801.39728,-26210.475769240555,132117266942.99481,10805.603578263324,-1569210853.636628,-3804.9635061444606
1147,28680344.019674968,22958.36371972256,-100208025005.88205,-10102.658217049297,336608270438.0323,-24689.240241970227,-1226896235.8360095,6883.492944228097,233458103180.37622,14225.03655048725,-774718418043.995,2520.4511681091867,55139665223.01253,731.047021416424,1296847462008.3582,4539.615558186855,-660721988721.1858,8660.968891706063,137241687618.54185,-169.49399580849396,62054152413.89666,-26271.255937409973,132363866879.90572,10676.703561152974,-1656548707.761342,-3803.3913649461447
1148,28703293.01879444,22948.999119471824,-100439789880.73126,-10095.589841721123,336041405302.6273,-24712.93551438465,-1068926012.3364159,6883.573935305999,233784538230.43143,14223.702775173111,-774660525460.9956,2524.87397382367,55156438407.839035,730.7321738207489,1296951627136.0422,4538.351368266397,-660523220764.2124,8661.612852482947,137237796365.9331,-169.62777417185774,61450561473.00535,-26331.464629619953,132607404957.42708,10547.529671500095,-1743813876.6015666,-3801.733678457964
1149,28726232.001991175,22938.983196735997,-100671290978.59332,-10088.479265001964,335474243493.08923,-24736.677263359998,-911023000.4705234,6883.644054808306,234110800202.41873,14222.367916537942,-774602556723.534,2529.2938666306572,55173197050.85905,730.4174143938322,1297055717807.6177,4537.087634396044,-660324524791.7323,8662.256335639282,137233903743.6136,-169.76148974693973,60845859422.19908,-26391.09912340181,132847870547.34985,10418.087603670372,-1831001953.1703825,-3799.99051174273
1150,28749161.21232742,22929.210336243978,-100902529921.65428,-10081.326185169519,334906778399.3655,-24760.46584465582,-753185778.7220467,6883.703227812833,234436892554.85788,14221.031963413212,-774544511371.1132,2533.7108938311057,55189941337.86249,730.1027399565489,1297159735161.35,4535.824343342685,-660125898721.9652,8662.899348232844,137230009714.40709,-169.8951439528612,60240054209.90418,-26450.159052666928,133085262615.05695,10288.378025611766,-1918111934.9984167,-3798.1618669477525
1151,28772080.207218405,22918.99489098554,-101133501413.89136,-10074.130513188577,334339020380.5425,-24784.30090255207,-595417646.7596927,6883.75137714088,234762808995.3787,14219.694944580518,-774486390679.1034,2538.124970649396,55206670953.9573,729.7881567392458,1297263677225.159,4534.561519649211,-659927346412.6179,8663.541878093964,137226114357.58519,-170.02873421212917,59633171908.648506,-26508.642287778424,133319573089.40254,10158.405487313768,-2005140217.945062,-3796.2478014233334
1152,28794989.28915424,22909.08193583479,-101364207668.68553,-10066.89192607392,333770961352.9987,-24808.182854558912,-437716776.8131659,6883.788426974864,235088553827.81982,14218.35684540088,-774428194036.21,2542.5361558377335,55223386128.32174,729.4736607465737,1297367545406.8362,4533.299146807884,-659728865267.0487,8664.183933946533,137222217625.87044,-170.16226229027586,59025218905.57161,-26566.54861717652,133550801656.05176,10028.170325256886,-2092086031.3659592,-3794.2483130665787
1153,28817888.228512112,22898.939357874795,-101594645533.85208,-10059.610266813697,333202606416.7424,-24832.11156449756,-280085005.45990133,6883.814299918485,235414123789.44302,14217.017682283045,-774369922180.9645,2546.9444056737407,55240086701.7594,729.1592552868648,1297471338701.0808,4532.037237630452,-659530457298.485,8664.825509597722,137218319562.43842,-170.29572685128298,58416215689.92331,-26623.876475595705,133778942631.28232,9897.6758978537,-2178946587.425585,-3792.163444988839
1154,28840777.445292454,22889.216780340605,-101824818390.12599,-10052.285170359935,332633944545.7256,-24856.087575160207,-122519698.83722603,6883.828918756483,235739524853.6755,14215.677433638164,-774311574198.4315,2551.3498014932593,55256772988.83812,728.8449347486338,1297575059047.0378,4530.775769129009,-659332118891.4348,8665.466617055099,137214420099.8706,-170.42913034540297,57806165476.271225,-26680.62592392674,134003996850.98262,9766.921863528112,-2265721565.3915277,-3789.9931812705513
1155,28863655.227629885,22877.782337429864,-102054708187.48045,-10044.916955672103,332065017713.6814,-24880.109192412965,34967100.08150834,6883.832205138118,236064732688.73535,14214.336202812914,-774253154614.6993,2555.752014388003,55273443750.46896,728.5307227986411,1297678698725.4058,4529.51483581301,-659133864904.2875,8666.107208627403,137210519534.13881,-170.56246279819433,57195128388.75918,-26736.79177558639,134225944443.49957,9635.920082488727,-2352402568.9600034,-3787.737714185974
1156,28886523.017800797,22867.790170912223,-102284328582.2561,-10037.504928859402,331495789506.81506,-24904.178028601204,192385059.46292147,6883.824081692418,236389767801.92816,14212.99390838946,-774194659910.8065,2560.1513224725445,55290100046.613365,728.2165997876731,1297782264308.261,4528.2543583566685,-658935682863.6466,8666.747324959244,137206617623.72699,-170.6957326180691,56583080431.27328,-26792.376640276274,134444796469.38441,9504.664385482361,-2438993160.4923472,-3785.396933375503
1157,28909380.515799206,22857.49799840749,-102513675708.9309,-10030.0489529275,330926266803.7893,-24928.2938702024,349731852.4652487,6883.804469569791,236714625932.21048,14211.650570988031,-774136091010.4708,2564.54766854785,55306741667.20934,727.9025699923817,1297885754473.094,4526.9943534559325,-658737575393.4374,8667.386957898125,137202714423.98041,-170.82893805909637,55970044066.13354,-26847.378817349458,134660546956.76566,9373.158563345014,-2525490301.191047,-3782.970895264094
1158,28932226.268829603,22845.753030395612,-102742734153.02174,-10022.54927164426,330356485276.2481,-24952.45527997788,506997215.2703388,6883.773291858505,237039286438.75983,14210.306279186556,-774077451804.032,2568.9407738188775,55323367563.81595,727.5886535329885,1297989162681.6775,4525.73490136552,-658539555110.742,8668.026067057408,137198810187.48546,-170.96207065786476,55356072838.07282,-26901.793905129824,134873179493.22597,9241.413081616683,-2611886600.3075924,-3780.4597900498484
1159,28955061.467622884,22835.19879327947,-102971515014.80234,-10015.005263498588,329786414709.191,-24976.66361170196,664189080.1718283,6883.730468453705,237363766250.43668,14208.960966142173,-774018739404.5697,2573.330867907062,55339978612.38681,727.2748342093989,1298092494363.6604,4524.475936613994,-658341611720.489,8668.664686018692,137194904715.30525,-171.0951373563562,54741149350.62028,-26955.623845159982,135082702569.54875,9109.423188810088,-2698184672.33316,-3777.8635247072625
1160,28977886.157416053,22824.68979317109,-103200017891.32066,-10007.416677714129,329216053410.05066,-25000.91901244718,821307492.6277424,6883.6759193189555,237688066015.0635,14207.614632275645,-773959953856.8983,2577.7179600828026,55356574854.65163,726.9611115571024,1298195749761.3647,4523.217456871258,-658143744855.1763,8669.302816302126,137190998004.0076,-171.22813842087984,54125286890.903305,-27008.8678056098,135289113820.65881,8977.190716571133,-2784382798.5589705,-3775.182125312641
1161,29000699.90109217,22813.74367611965,-103428237550.82318,-9999.783423673189,328645411752.10754,-25025.22111524721,978349176.2884846,6883.609565315241,238012179527.8726,14206.267306495842,-773901096450.4174,2582.10196692984,55373155981.78258,726.6474917423167,1298298926935.6885,4521.959486404748,-657945958329.1449,8669.94044594681,137187090132.79077,-171.3610713071459,53508511792.56759,-27061.52384429803,135492406646.73792,8844.720301168083,-2870477443.55433,-3772.4156770366917
1162,29023502.908846047,22803.007753875587,-103656175238.97,-9992.10519446594,328074483935.5582,-25049.570240615467,1135315309.2604952,6883.531325287975,238336109781.56702,14204.918979535763,-773842166807.818,2586.482929458514,55389722155.66506,726.333972034001,1298402026876.0195,4520.702013791602,-657748250345.2621,8670.577581090343,137183181070.07321,-171.4939372428273,52890832932.25115,-27113.59153381941,135692580374.82082,8712.01283342265,-2956467520.3599634,-3769.564189881249
1163,29046294.098800994,22791.1899549459,-103883819290.47092,-9984.382119252481,327503296536.79706,-25073.965326479516,1292198174.2272408,6883.441122558912,238659841415.79257,14203.569718603307,-773783167895.5721,2590.860640493263,55406272599.85072,726.020567467838,1298505044731.2307,4519.445098864655,-657550630309.6659,8671.214191778037,137179271005.91339,-171.62672992732215,52272294243.8025,-27165.06752533346,135889623191.41982,8579.0767409289,-3042347076.428148,-3766.627839969392
1164,29069074.363647215,22780.264846220183,-104111177769.1458,-9976.613659676954,326931826678.80743,-25098.40742067837,1449003644.4547298,6883.338872822098,238983387119.37393,14202.219474104717,-773724097574.5054,2595.2352721927277,55422807972.20494,725.7072659295047,1298607984577.0847,4518.188692566506,-657353090508.0769,8671.85030322097,137175359791.79141,-171.75945456509683,51652886143.50681,-27215.952965342687,136083540592.05647,8445.908954753844,-3128117607.3118234,-3763.6065546015693
1165,29091843.26311476,22768.899467546536,-104338245419.17557,-9968.799727226007,326360084884.55896,-25122.896144787508,1605728416.3334177,6883.2244963879975,239306740647.22873,14200.868275338516,-773664957154.874,2599.606740673927,55439327962.55301,725.3940736335667,1298710844463.9534,4516.932819350237,-657155634783.9991,8672.485903395438,137171447507.83636,-171.89210859409715,51032635210.91457,-27266.245985644535,136274326572.85445,8312.514180627753,-3213775588.9670644,-3760.5004323188427
1166,29114600.512225423,22757.249110661785,-104565018541.44627,-9960.940182061991,325788077814.4083,-25147.431283339065,1762370253.8882616,6883.097913067699,239629897961.82733,14199.516142493629,-773605747550.1361,2603.9749919370206,55455832373.870895,725.0809946613463,1298813623145.6538,4515.67749510957,-656958265635.1687,8673.120984625664,137167534207.6945,-172.02469035731667,50411563872.282265,-27315.945100946927,136461976691.29231,8178.896237132909,-3299318090.093152,-3757.3095566878087
1167,29137346.613204982,22746.100979560866,-104791501277.03683,-9953.03461104243,325215792340.7211,-25172.013469549092,1918932338.1423173,6882.959037733626,239952866204.13953,14198.16304898069,-773546467625.306,2608.340123086523,55472321580.03154,724.7680222639319,1298916322931.1904,4514.42269231453,-656760978732.0062,8673.755561203749,137163619809.63782,-172.15720278393036,49789673067.43919,-27365.050545986138,136646493047.00906,8045.054323279766,-3384745142.1900983,-3754.0339011659607
1168,29160081.431760512,22734.818555529844,-105017691416.99236,-9945.082818584027,324643231324.1043,-25196.642651343627,2075413467.3383713,6882.807788028726,240275643475.988,14196.809005996382,-773487117899.54,2612.7021090316534,55488795493.1498,724.4551584480279,1299018943254.3167,4513.168418544592,-656563775265.0454,8674.389629654963,137159704341.33524,-172.28964509473664,49166981086.38133,-27413.561156849057,136827872491.67377,7910.991373125554,-3470054386.6622324,-3750.673527302885
1169,29182804.886427034,22723.454666520956,-105243587277.62276,-9937.084590266497,324070396305.4795,-25221.318832555873,2231812801.916764,6882.6440809463575,240598228629.94473,14195.454021620497,-773427698755.9624,2617.060934839517,55505254063.763565,724.1424044939698,1299121483787.8015,4511.914678466446,-656366655966.8535,8675.02318798174,137155787821.41568,-172.4220168183799,48543504794.19477,-27461.475895708645,137006112416.06596,7776.710018178045,-3555243668.504295,-3747.228491013314
1170,29205516.062558405,22711.17613137024,-105469178901.20021,-9929.040007078971,323497309867.84595,-25246.041107976507,2388123766.5475845,6882.467839807965,240920608692.87347,14194.098153723724,-773368212763.1091,2621.4164258262804,55521696639.43117,723.8297731524664,1299223940446.6096,4510.661522722875,-656169628798.5741,8675.656210969677,137151870412.31775,-172.55431263025667,47919283990.71625,-27508.79200955245,137181203943.74652,7642.217836382138,-3640307718.539452,-3743.6989809600423
1171,29228215.634247977,22699.5716895706,-105694472117.43533,-9920.948588760875,322923954535.61475,-25270.810298320775,2544350719.252577,6882.278975772445,241242793245.27603,14192.741365415568,-773308658333.6536,2625.7687120499,55538123718.33464,723.5172553066574,1299326316314.5505,4509.408914298353,-655972687939.2786,8676.288717697642,137147952002.6074,-172.68653646064902,47294314867.32739,-27555.510089598738,137353150674.97614,7507.513016365546,-3725247226.741006,-3740.0849442040712
1172,29250903.904768795,22688.270520815873,-105919469054.49344,-9912.809981072294,322350322146.20605,-25295.62682512374,2700495464.0691533,6882.07740133725,241564786601.65036,14191.383641814551,-773249034843.7019,2630.117852379426,55554535529.63383,723.2048469402832,1299428612800.3242,4508.156836631033,-655775830783.8862,8676.920716893592,137144032544.57607,-172.81869007942348,46668603722.07859,-27601.629911880005,137521953169.84128,7372.595923914521,-3810061491.960677,-3736.3863791654703
1173,29273579.355213903,22675.45044510833,-106144153778.66249,-9904.624485493267,321776450644.9777,-25320.489112638264,2856547263.294952,6881.863045498928,241886567218.1727,14190.025077187545,-773189346464.4271,2634.463556456154,55570930984.86904,722.8925691305241,1299530823098.7046,4506.905373724162,-655579070538.588,8677.552166540061,137140112305.49979,-172.95076464299513,46042207173.99576,-27647.147589080545,137687598693.16428,7237.477782368975,-3894743011.031138,-3732.603587562046
1174,29296242.26466506,22662.909451158343,-106368528195.80629,-9896.391760799537,321202332557.4191,-25345.397547399956,3012507752.193046,6881.635821637717,242208139070.44397,14188.665658313694,-773129592648.7194,2638.805878650511,55587310296.66847,722.5804181998345,1299632948513.1675,4505.654510363241,-655382404810.1096,8678.183074717237,137136191242.25331,-173.0827617809354,45415132324.10529,-27692.06293127649,137850088157.77332,7102.159145548923,-3979291012.406803,-3728.7365845047843
1175,29318892.968096476,22650.7034314179,-106592594751.58424,-9888.111441406065,320627958963.1161,-25370.352580333438,3168378948.9669375,6881.395641347973,242529506925.62207,14187.305368530693,-773069772696.7408,2643.144883992791,55603673717.68008,722.2683896980436,1299734990597.536,4504.404228243731,-655185830719.3645,8678.813451050984,137132269301.87958,-173.21468344812922,44787384667.25974,-27736.375831224927,138009422772.64517,6966.640221897568,-4063704932.9953117,-3724.7853714851776
1176,29341531.513353184,22638.54525670639,-106816353039.99425,-9879.783263262638,320053328199.799,-25395.35434822217,3324160894.2649646,6881.142418196437,242850671475.95306,14185.944208351824,-773009886662.8665,2647.480582473494,55620021292.83808,721.9564831281941,1299836949610.953,4503.1545249062665,-654989347878.5166,8679.443297168444,137128346481.01471,-173.34652992700208,44158977610.68074,-27780.085599156617,138165601661.22314,6830.9229298894425,-4147983140.505233,-3720.749997110781
1177,29364157.808016315,22626.29466313086,-107039801264.98618,-9871.407012606725,319478442165.7817,-25420.402832680556,3479852662.072549,6880.876066776597,243171631423.94614,14184.582186721587,-772949934972.4553,2651.812957223207,55636352965.79552,721.644699925533,1299938825180.8503,4501.905405634283,-654792957117.0839,8680.072610794401,137124422800.59952,-173.47830068309585,43529928451.51093,-27823.191277374663,138318623039.1055,6695.010032317146,-4232123484.9307146,-3716.6305355628697
1178,29386771.98255464,22614.174538326763,-107262939828.0856,-9862.98239188012,318903297096.9759,-25445.498261759298,3635454858.5927305,6880.596498521576,243492388633.98657,14183.219299166358,-772889917460.3064,2656.1420340538803,55652668841.096054,721.333038453713,1300040617938.2458,4500.656863406327,-654596657329.9697,8680.701395853086,137120498242.92514,-173.6099964800167,42900248287.34861,-27865.692336136228,138468486691.24844,6558.902956822821,-4316124649.641381,-3712.42702108314
1179,29409373.26622541,22601.283670768007,-107485760241.53136,-9854.509439844553,318327912170.4499,-25470.639860967876,3790961887.7801056,6880.303635940933,243812932189.00452,14181.855595580662,-772829836356.4642,2660.4676662949787,55668968373.32701,721.0215094979143,1300142324458.5688,4499.4089409605685,-654400455235.4379,8681.329631217532,137116572946.78911,-173.7416128332473,42269973339.80094,-27907.586575832174,138615186600.56897,6422.608568169841,-4399981978.373937,-3708.1396591109205
1180,29431962.58829527,22589.322069862694,-107708270778.18195,-9845.987557837212,317752263297.5949,-25495.828745237755,3946379849.088174,6879.997379273739,244133275283.21252,14180.4910233187,-772769689373.9923,2664.7900326641084,55685252243.2489,720.71010041164,1300243948967.9946,4498.161587171699,-654204342794.2521,8681.95734301938,137112646755.80568,-173.87315515821817,41639092440.029495,-27948.874964309252,138758727914.26797,6286.123488967121,-4483697129.148564,-3703.768335156689
1181,29454537.83884829,22575.25055301926,-107930449777.61462,-9837.417294397079,317176403859.2147,-25521.06263804894,4101693930.733632,6879.677669919282,244453388012.90704,14179.12571338051,-772709482321.6558,2669.1087303835807,55701518941.04023,720.3988404468951,1300345482021.099,4496.9149187374505,-654008338352.7762,8682.584472944493,137108720041.9291,-174.00461117273684,41007679326.06342,-27989.552938962755,138899096640.08408,6149.462717511364,-4567260505.299413,-3699.313526598921
1182,29477100.980332196,22563.14148390662,-108152315674.58324,-9828.797656270828,316600283415.2652,-25546.343808304155,4256917337.4027653,6879.344392459119,244773298223.01343,14177.759550637067,-772649210157.3494,2673.4241358314766,55717769891.9637,720.0877027115743,1300446932490.957,4495.66882747752,-653812424901.4441,8683.211075826672,137104792469.07455,-174.13599230850238,40375693923.296135,-28029.62333825336,139036304483.0525,6012.616629884977,-4650677599.236332,-3694.774916651729
1183,29499651.204535957,22550.224203760692,-108373859624.16368,-9820.12869848803,316023922177.65247,-25571.671430160965,4412044210.332628,6878.9974695968485,245092994469.8965,14176.392587454955,-772588875224.0349,2677.7360953149,55734004524.58269,719.7766985122896,1300548296788.3286,4494.42335821118,-653616609485.6921,8683.837129524178,137100864182.9581,-174.2672938634557,39743173605.413345,-28069.08398712033,139170345852.3877,5875.592367137072,-4733943648.304274,-3690.1527322902416
1184,29522188.128881373,22536.924345414925,-108595076981.67426,-9811.410317336751,315447329545.2229,-25597.045148544457,4567071618.159873,6878.636818517877,245412471347.8052,14175.024850577704,-772528478736.8984,2682.0445366432655,55750222574.69303,719.4658332902563,1300649573240.426,4493.178532259939,-653420895456.5612,8684.462623733742,137096935255.48743,-174.39851361434856,39110143903.3104,-28107.933525643126,139301218100.201,5738.394516836906,-4817055478.1050415,-3685.4471237150583
1185,29544712.827813145,22524.698931773768,-108815977394.74612,-9802.641842512603,314870477623.2936,-25622.466250289137,4722006650.39825,6878.262332122687,245731744104.5346,14173.65627827418,-772468018003.4863,2686.349666142783,55766424826.39002,719.1550923874515,1300750766721.197,4491.934290463862,-653225273511.6481,8685.087588584931,137093005504.47403,-174.52965782123226,38476589388.99588,-28146.173091319244,139428927007.36465,5601.018792597421,-4900015289.18333,-3680.6579349646454
1186,29567223.769486982,22510.941673837126,-109036544943.89458,-9793.823615997411,314293405253.8619,-25647.933081555944,4876838467.70721,6877.87394583872,246050791045.03064,14172.286967136943,-772407497325.3098,2690.65119198708,55782610188.91576,718.8444970999475,1300851870395.185,4490.690717630039,-653029756983.3126,8685.711981890438,137089075202.3791,-174.66071756964953,37842567918.60073,-28183.799389832388,139553463582.29257,5463.4768024762825,-4982815685.995285,-3675.7855633120334
1187,29589722.1230321,22498.353545117032,-109256790188.85782,-9784.954925433842,313716082091.87415,-25673.447038188395,5031574807.524405,6877.471549227421,246369628758.01175,14170.91684960315,-772346913751.0892,2694.949338560196,55798779514.155075,718.5340314607777,1300952889560.4126,4489.447749363763,-652834335746.148,8686.335836398104,137085144150.3558,-174.7916996707455,37208061345.93746,-28220.8136988126,139674834118.89883,5325.7636780546745,-5065459222.660435,-3670.829829937632
1188,29612207.768661868,22485.64562976812,-109476711043.59845,-9776.03555842271,313138510796.957,-25699.00806152102,5186214539.959375,6877.055052598149,246688255562.54614,14169.545936407478,-772286267788.3871,2699.2440838917905,55814932726.80942,718.2236972836151,1301053823724.1497,4488.205392467887,-652639010868.5605,8686.959149092305,137081212374.40204,-174.92260343126262,36573087764.57774,-28257.215106325446,139793037637.9999,5187.882413613844,-5147943710.0960865,-3665.7908300228114
1189,29634679.38368392,22471.615022050857,-109696293673.56833,-9767.06578400786,312560724985.33344,-25724.61471889316,5340748261.854993,6876.624389425218,247006652735.48856,14168.174311779221,-772225563198.7721,2703.53517635842,55831068888.145294,717.9135129880515,1301154666996.8481,4486.963720216151,-652443793869.5702,8687.5818836314,137077280111.14815,-175.05342115548595,35937699312.069145,-28293.00081628441,139908067209.30698,5049.843408044125,-5230262562.918379,-3660.668937653338
1190,29657137.720959757,22458.337275836016,-109915544541.36334,-9758.045046830775,311982704962.9696,-25750.267936451,5495180842.748715,6876.17945423784,247324830965.02298,14166.801933407507,-772164798146.1156,2707.822760772979,55847188550.49284,717.6034683478803,1301255422805.8662,4485.722691205845,-652248678238.6256,8688.204061209788,137073347234.30896,-175.18415723089404,35301889507.86629,-28328.171398577346,140019926885.42242,4911.644337447399,-5312416815.147957,-3655.4640627804943
1191,29679582.64476755,22444.92380779363,-110134461415.94168,-9748.973142900442,311404453862.9988,-25775.967629603983,5649511039.709699,6875.72015751937,247642788348.14786,14165.428813159688,-772103973191.1422,2712.106812236065,55863291627.87133,717.2935654004376,1301356090589.9663,4484.48231312966,-652053665184.0171,8688.82567839061,137069413772.98393,-175.3148108719626,34665676957.49112,-28362.72599046405,140128616119.37466,4773.288331140309,-5394404246.817651,-3650.176315475648
1192,29702014.012089223,22431.36732167202,-110353041996.35963,-9739.849871211625,310825975021.05493,-25801.71370352448,5803737558.393336,6875.246409691714,247960522879.3727,14164.054963383876,-772043088916.5579,2716.387304481954,55879378029.23496,716.9838062845,1301456669755.8516,4483.242594085523,-651858755977.743,8689.446731539443,137065479757.62013,-175.44538125080962,34029080482.233448,-28396.663735960192,140234134463.3541,4634.778572758385,-5476222619.339342,-3644.805810270595
1193,29724431.921803344,22417.909714119553,-110571286336.9745,-9730.67493154573,310247265540.257,-25827.5063400818,5957860766.2117,6874.758115632172,248278035980.00842,14162.68038162317,-771982145249.2305,2720.66425741652,55895447837.074135,716.674189798475,1301557160795.0935,4482.003528803039,-651663949790.029,8690.067223720822,137061545176.26466,-175.5758689476529,33392112034.870243,-28429.98415398749,140336482694.33572,4496.11675793174,-5557870582.725788,-3639.352605212156
1194,29746835.859903343,22403.93809999917,-110789188526.62564,-9721.44827450209,309668338359.0046,-25853.345014168044,6111876815.750131,6874.255193342367,248595320391.67896,14161.305103032599,-771921143784.2433,2724.9375740426676,55911500694.70536,716.3647232060315,1301657561452.5574,4480.765145888617,-651469251117.2181,8690.687141039843,137057610124.59732,-175.7062709754047,32754800988.505013,-28462.685869930247,140435658921.81235,4357.308382087053,-5639344562.902705,-3633.816910077409
1195,29769225.80012205,22389.9402187064,-111006747406.45265,-9712.169651866187,309089193846.9514,-25879.229759122827,6265785211.735297,6873.7375501881,248912375765.30225,14159.92913291455,-771860084794.1505,2729.2072504541843,55927536595.32745,716.0554070358338,1301757871660.4731,4479.527446993847,-651274660217.8043,8691.306483108325,137053674612.79994,-175.83658718612617,32117162873.342728,-28494.768260007913,140531663656.24298,4218.355935898911,-5720642772.138111,-3628.198819852847
1196,29791601.798906356,22375.998784308205,-111223962617.49663,-9702.838779761492,308509830234.26385,-25905.16070355499,6419586025.982732,6873.205091041468,249229202923.164,14158.552471482533,-771798968325.6807,2733.473298519599,55943555591.3714,715.7462406734298,1301858091721.594,4478.2904291976565,-651080176631.3702,8691.925251825765,137049738636.50945,-175.96681791330272,31479210850.510998,-28526.2308221077,140624497818.32565,4079.2613998579545,-5801763728.370357,-3622.4984093517205
1197,29813964.111859817,22362.312953461766,-111440835725.54886,-9693.455288552286,307930240581.4133,-25931.13820791913,6573280697.436903,6872.657715105827,249545805506.84595,14157.175106656505,-771737793879.184,2737.7357680567916,55959557877.679886,715.4372207512567,1301958222830.005,4477.054078566627,-650885798166.1497,8692.54345459443,137045802156.25874,-176.09696464943823,30840952373.767258,-28557.07332374799,140714163140.18274,3940.0255145278406,-5882706673.987707,-3616.715701300981
1198,29836312.51180482,22348.39994500202,-111657363607.81033,-9684.01900904528,307350430454.41974,-25957.16207225439,6726867345.253476,6872.0953326190465,249862180322.47955,14155.7970560675,-771676562274.2633,2741.9946168503193,55975543303.52671,715.1283505722472,1302058264017.6626,4475.818407857571,-650691526826.6075,8693.161085467515,137041865217.52318,-176.22702607724088,30202408654.397106,-28587.294862258495,140800659434.6342,3800.6520269362018,-5963469107.575938,-3610.8508427962156
1199,29858646.80352615,22334.29172132993,-111873543455.54878,-9674.529759449142,306770404612.97504,-25983.232130982327,6880344307.216679,6871.517853025019,250178324629.96783,14154.418335430755,-771615274246.4407,2746.2498088152865,55991511741.31119,714.8196329988443,1302158214460.6418,4474.583428063281,-650497364339.865,8693.77813938859,137037927860.25587,-176.35700106560506,29563600003.776073,-28616.894605118145,140883986816.10965,3661.144496939699,-6044048653.67503,-3604.903976525572
1200,29880966.79951217,22319.995986020625,-112089372538.2171,-9664.987355380996,306190167637.34424,-26009.34822491573,7033709972.990625,6870.92518552283,250494235799.4301,14153.038960034559,-771553930513.1936,2750.501309370133,56007463069.17526,714.5110707880779,1302258073370.4172,4473.349149753426,-650303312366.5154,8694.394611520345,137033990123.1481,-176.48688852841258,28924546522.12525,-28645.87175463775,140964145593.15982,3521.5064473823495,-6124442974.707776,-3598.875246764931
1201,29903272.934616458,22306.13510428829,-112304854137.97116,-9655.391344538484,305609707924.4316,-26035.510923146103,7186967007.038472,6870.317222076636,250809920009.6316,14151.658906687959,-771492530080.5455,2754.749202475393,56023397609.98431,714.2026580923683,1302357842742.6538,4472.115549080413,-650109367156.1097,8695.010514213314,137030051935.06465,-176.61669100126622,28285250471.139133,-28674.226320058937,141041138341.89954,3381.7375091744448,-6204651979.249089,-3592.76462967682
1202,29925564.42407414,22291.489457683,-112519979752.42851,-9645.741798185936,305029045611.5855,-26061.71936356554,7340109692.840053,6869.693887374563,251125366179.10657,14150.278227658007,-771431075311.8726,2758.9933398384,56039314815.38573,713.8944059267997,1302457519118.075,4470.882669645585,-649915535562.4419,8695.625826143298,137026113440.204,-176.74640392266548,27645749054.940086,-28701.956766730204,141114963499.4408,3241.844959644471,-6284671196.512481,-3586.5724365791584
1203,29947841.576447148,22277.152373010285,-112734751441.22104,-9636.038316984243,304448172396.4596,-26087.973964800534,7493139824.461051,6869.055076011293,251440578700.20273,14148.896907592307,-771369565562.57,2763.2337813952163,56055214918.17451,713.586310190093,1302557103928.037,4469.650494587202,-649721814933.3715,8696.24055617755,137022174589.78456,-176.87602909341481,27006048139.219215,-28729.062964867928,141185623391.49225,3101.8292328025054,-6364500095.298534,-3580.298681549492
1204,29970104.045711033,22262.469263884086,-112949164947.15959,-9626.280784705257,303867097039.09705,-26114.274374240853,7646054697.721884,6868.4007005948615,251755552702.90314,14147.514971704872,-771308001994.1602,2767.470462473114,56071097683.8599,713.2783758331042,1302656595677.3833,4468.419043248216,-649528208308.8087,8696.854695117965,137018235450.72627,-177.0055645054024,26366172363.645252,-28755.543985520027,141253118290.40198,2961.694877833912,-6444135802.960343,-3573.9435627633
1205,29992352.240026046,22248.194315011086,-113163223275.56935,-9616.468753905483,303285808621.88214,-26140.62112904067,7798856787.395649,6867.730651163162,252070293988.01147,14146.132398406666,-771246383683.4635,2771.7034619384285,56086963416.085594,712.9705973748863,1302755996241.7195,4467.188293254534,-649334712169.9832,8697.468254573523,137014295956.53181,-177.13501253883788,25726124681.890797,-28781.39980792292,141317450848.53348,2821.4417024872446,-6523578152.029717,-3567.5070648030614
1206,30014585.547215678,22233.30718963157,-113376919610.13611,-9606.602225518223,302704322884.11694,-26167.01355783108,7951541558.950582,6867.04484782742,252384793921.77682,14144.749229503966,-771184712532.5886,2775.9326645233677,56102811690.83338,712.6629834490989,1302855302937.8345,4465.958278675527,-649141331872.0614,8698.081218013387,137010356221.35796,-177.2643696372301,25085937382.186604,-28806.62922702165,141378620811.66776,2681.0759492435973,-6602823336.878986,-3560.9894677837533
